,belongs_to_collection,budget,revenue,runtime,title,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Science Fiction,Mystery,War,Foreign,Music,Documentary,Western,TV Movie,english,release_year,release_month
37138,0,0,0.0,95.0,Trying to Kiss the Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,8
37139,0,0,0.0,84.0,Uitgesloten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3
37140,0,1000000,0.0,92.0,The chosen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,6
37141,0,0,0.0,103.0,Uno,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,9
37142,0,0,0.0,81.0,Barbara the Fair with the Silken Hair,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
37143,0,0,0.0,120.0,Visions of Suffering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,36,9
37144,0,0,0.0,83.0,The Fabulous World of Jules Verne,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-12,8
37145,0,0,0.0,96.0,The War of the Worlds: Next Century,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11,9
37147,0,0,0.0,82.0,The World's Greatest Sinner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,6
37148,0,0,0.0,0.0,A Private Affair,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32,4
37149,1,0,0.0,115.0,All Stars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
37151,0,0,0.0,84.0,The Art of Football from A to Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
37152,0,0,0.0,0.0,Aung San Suu Kyi - Lady of No Fear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,11
37153,0,0,0.0,82.0,The Jester's Tale,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-6,5
37155,0,0,0.0,90.0,All About Love,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4
37157,0,0,0.0,32.0,Last Day of Freedom,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,45,4
37158,0,0,0.0,76.0,The Watcher in the Attic,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6
37159,0,0,0.0,0.0,Escort,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36,5
37160,0,0,0.0,90.0,Exposed,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
37161,0,0,0.0,0.0,Le festin de la mante,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
37162,0,0,0.0,0.0,De Flat,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,4
37163,0,0,0.0,74.0,The Great Global Warming Swindle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,37,3
37165,0,0,0.0,89.0,Hammer & Tickle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
37166,0,0,0.0,80.0,Hata Göteborg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,5
37167,0,0,0.0,18.0,Critique of Separation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-9,3
37168,1,0,0.0,85.0,Open Season: Scared Silly,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,12
37169,0,0,0.0,83.0,Les oiseaux de passage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4
37170,0,0,0.0,72.0,Becoming Mike Nichols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,46,2
37171,0,0,0.0,93.0,Homegrown: The Counter-Terror Dilemma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,46,2
37172,0,0,0.0,114.0,Aligarh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2
37173,0,0,0.0,43.0,A Girl in the River: The Price of Forgiveness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,10
37174,0,0,0.0,19.0,Berth Marks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-41,6
37175,0,0,0.0,40.0,Triangle: Remembering the Fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,3
37176,0,0,0.0,85.0,100 Million BC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38,7
37177,0,0,0.0,81.0,Behave Yourself!,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-19,3
37178,0,0,0.0,106.0,Chemical Wedding,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38,5
37179,0,0,0.0,82.0,Go Man Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-16,1
37180,0,0,0.0,125.0,Band of Angels,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-13,8
37181,0,0,0.0,122.0,The Lost Man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7
37182,0,0,0.0,102.0,Plan 9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,45,2
37183,0,0,0.0,121.0,The History of Eternity,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,7
37184,0,0,0.0,99.0,Kiss Of Life,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11
37186,0,0,0.0,99.0,Alter Ego,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,5
37187,0,0,0.0,88.0,Straight Story,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,12
37188,0,0,0.0,115.0,Loafing and Camouflage: Sirens in the Aegean,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,12
37189,0,0,0.0,90.0,Loafing and Camouflage: I-4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4
37190,0,0,0.0,90.0,Gordon's War,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,8
37191,0,0,0.0,73.0,They Eat Scum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1
37192,0,0,0.0,74.0,Twist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,9
37193,0,0,0.0,119.0,Commando - A One Man Army,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,4
37194,0,0,0.0,143.0,Boss,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10
37195,0,0,0.0,135.0,Jolly LLB,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3
37196,0,0,0.0,141.0,Shuddh Desi Romance,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9
37197,0,0,0.0,135.0,Ek Thi Daayan,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,43,4
37198,1,0,0.0,3.0,Kustom Kar Kommandos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-5,1
37199,0,0,0.0,72.0,Leben nach Microsoft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,11
37200,0,0,0.0,90.0,The Barkley Marathons: The Race That Eats Its Young,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,44,10
37201,0,0,0.0,0.0,Killer Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,10
37202,0,0,0.0,45.0,Underwater Impressions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8
37204,0,0,0.0,103.0,I Am a Nymphomaniac,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
37205,0,0,0.0,0.0,The King's Beard,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10
37206,0,0,0.0,88.0,Kiss and Run,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10
37207,0,0,0.0,95.0,Little Blond Death,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
37208,1,0,0.0,78.0,The Little Polar Bear,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,10
37210,0,0,0.0,95.0,Kooky,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5
37211,0,0,0.0,95.0,The Last Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7
37212,0,0,0.0,80.0,Naked Paradise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,6
37213,0,0,0.0,75.0,On Our Own,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2
37215,0,0,0.0,104.0,Nuits rouges,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,11
37216,0,0,0.0,104.0,Oysters at Nam Kee's,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9
37217,0,0,0.0,110.0,Offset,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,7
37218,0,0,0.0,70.0,Olga's House of Shame,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-6,2
37219,0,0,0.0,84.0,Otto er et næsehorn,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
37220,0,0,0.0,55.0,The Plank,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6
37221,0,0,0.0,86.0,Prince and the Evening Star,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
37222,0,0,0.0,107.0,Annaluise & Anton,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3
37223,0,0,0.0,102.0,Directed by Andrei Tarkovsky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,9
37224,0,0,0.0,99.0,"Danny, The Champion of the World",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4
37225,0,0,0.0,100.0,Le roman de Georgette,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
37226,0,0,0.0,85.0,Rot ist die Liebe,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,1
37228,0,0,0.0,90.0,The Seventh Juror,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-8,4
37229,0,0,0.0,85.0,Shelter Island,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,2
37230,0,0,0.0,85.0,Skin,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,38,3
37231,0,0,0.0,78.0,The Snowman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,39,11
37232,0,0,0.0,96.0,The Purse Snatcher,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
37233,0,0,0.0,63.0,Teenage Angst,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,1
37234,0,0,0.0,0.0,Teenage Gang Debs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-4,11
37235,0,0,0.0,0.0,Die Tigerin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
37236,0,0,0.0,87.0,Wolf Summer,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
37237,0,0,0.0,89.0,En Route,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2
37238,0,0,0.0,0.0,Kara Bela,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9
37239,0,0,0.0,97.0,Women Talking Dirty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,12
37240,0,0,0.0,0.0,Zadelpijn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4
37242,0,0,0.0,75.0,Swan Lake,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,3
37243,0,0,0.0,80.0,Die Abrafaxe - Unter schwarzer Flagge,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,10
37244,0,0,0.0,62.0,The Acid Eaters,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,2
37245,0,0,0.0,91.0,Love and Magnets,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10
37246,0,0,0.0,90.0,Aksuat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,8
37247,0,0,0.0,90.0,Allyson Is Watching,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,8
37248,0,0,1.0,111.0,Ma Ma,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9
37249,1,0,0.0,142.0,Singham Returns,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8
37250,0,5,1.0,141.0,Raja Natwarlal,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,8
37251,0,0,0.0,152.0,Dedh Ishqiya,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
37252,0,0,0.0,89.0,Sulemani Keeda,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,9
37253,0,0,0.0,124.0,Darr @ the Mall,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,44,2
37254,0,0,0.0,141.0,"She Smiles, She’s Snared!",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2
37255,0,0,0.0,149.0,2 States,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4
37256,0,4200000,1.0,146.0,Heropanti,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5
37257,0,10000000,0.0,163.0,Palm Trees in the Snow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,12
37258,1,4500000,0.0,106.0,Spanish Affair 2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11
37259,0,0,0.0,123.0,Roar,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,44,10
37260,0,0,0.0,134.0,Creature,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,44,9
37261,0,0,0.0,141.0,Hunterrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3
37262,0,0,0.0,90.0,Stonados,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,43,8
37263,1,0,0.0,29.0,Thumb Wars: The Phantom Cuticle,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,11
37264,1,0,0.0,26.0,Thumbtanic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,7
37265,0,0,0.0,91.0,Lost on Journey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6
37266,0,0,0.0,120.0,Snow on The Blades,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44,9
37267,0,1000000,0.0,82.0,The Belgrade Phantom,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,39,3
37268,0,0,0.0,102.0,Bella Bettien,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,4
37269,0,0,0.0,0.0,Burning Love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
37270,0,0,0.0,89.0,Cool!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,9
37271,0,0,0.0,90.0,Dangerous Invitations,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32,11
37272,0,0,0.0,95.0,Ellis in Glamourland,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
37273,0,0,0.0,100.0,Filmpje!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,5
37275,0,0,0.0,103.0,Intoxicating,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,7
37276,0,0,0.0,105.0,The Legend of Sleepy Hollow,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,29,10
37277,0,0,0.0,89.0,LelleBelle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,10
37278,1,0,0.0,75.0,The Little Bear Movie,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,8
37279,0,0,0.0,95.0,Mira,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
37280,0,0,0.0,85.0,The Seduction of Inga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10
37281,0,0,0.0,79.0,Dutch in Seven Lessons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-22,5
37282,0,0,0.0,75.0,The New Gulliver,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-35,3
37283,0,0,0.0,91.0,Eye of the Eagle,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3
37284,0,0,0.0,90.0,Panic in the Skies,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,36,10
37286,0,0,0.0,130.0,Red Eagle,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,10
37287,0,0,0.0,0.0,Robert Mitchum Est Mort,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4
37288,0,0,0.0,74.0,The Singing Ringing Tree,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,12
37290,0,0,0.0,120.0,Student Seduction,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,5
37291,0,4200000,0.0,100.0,Too Fat Too Furious,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,2
37292,0,0,0.0,120.0,Bibi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
37293,0,0,0.0,113.0,Prisoner/Terrorist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
37294,0,0,0.0,74.0,Baba Yaga,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6
37295,0,0,0.0,90.0,Het zwijgen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,3
37296,0,800000,1.0,83.0,Happy Family,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
37297,0,0,0.0,105.0,Despiser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,4
37298,0,0,0.0,79.0,Sunshine Barry & the Disco Worms,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9
37299,0,0,0.0,77.0,Dreamland,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,37,2
37300,1,0,0.0,87.0,Father of Four: Never Gives Up!,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
37301,0,0,0.0,75.0,Frank & Wendy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34,1
37302,0,0,0.0,91.0,Invisible Mom,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,5
37303,0,0,0.0,88.0,Locusts: The 8th Plague,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,11
37304,0,0,0.0,100.0,Warm Spring,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,4
37305,0,0,0.0,52.0,Lost in New York,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19,1
37306,0,0,0.0,81.0,Pervert!,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,2
37307,0,4170000,0.0,95.0,Phileine Says Sorry,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10
37308,0,0,0.0,82.0,The Revenge of the Living Dead Girls,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17,9
37309,0,0,0.0,78.0,Remote Control,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,9
37310,0,0,0.0,0.0,The Dark Diamond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2
37311,0,0,0.0,45.0,Summers Past,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2
37312,0,0,0.0,86.0,Shock Head Soul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,9
37313,0,0,0.0,90.0,Emergency Kisses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5
37314,0,0,0.0,94.0,One Hundred Days After Childhood,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12
37315,0,0,0.0,89.0,The Princess and the Pea,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
37316,0,0,0.0,83.0,Sure Fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9
37317,0,0,0.0,95.0,"I, a Woman",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,9
37318,0,0,0.0,83.0,The Parallel Street,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6
37319,0,0,0.0,87.0,MollyCam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7
37320,0,0,0.0,65.0,"I Flunked, But...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,4
37321,0,0,0.0,95.0,Pastorale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
37322,0,0,0.0,73.0,Plastic Jesus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37323,0,0,0.0,0.0,The Spin Kid,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,11
37324,0,292,0.0,73.0,Crulic - The Path to Beyond,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,10
37325,0,0,0.0,115.0,Russian Symphony,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
37326,0,7500000,0.0,96.0,The Shamer's Daughter,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3
37327,0,0,0.0,46.0,The White Bus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-3,12
37328,0,0,0.0,74.0,On the Comet,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
37329,0,0,0.0,67.0,The White Dove,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,11
37330,0,0,0.0,57.0,Images of a Relief,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6
37331,0,0,0.0,50.0,Lyrical Nitrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,2
37332,0,0,0.0,65.0,On the Bowery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-13,3
37333,0,0,0.0,83.0,Beast,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,10
37334,0,0,0.0,70.0,Funeral Ceremonies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
37335,0,0,0.0,74.0,Book of Days,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,11
37336,0,0,0.0,98.0,Found Memories,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,9
37337,0,0,0.0,86.0,Avé,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3
37338,0,0,0.0,76.0,Max & Co,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,9
37339,0,0,0.0,64.0,Bovines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,2
37340,0,0,0.0,115.0,It's Gradiva Who Is Calling You,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,9
37341,0,0,0.0,46.0,Slow Action,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40,1
37342,0,0,0.0,52.0,O'er the Land,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
37343,0,0,0.0,104.0,¡Vivan las Antipodas!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,11
37344,0,0,0.0,0.0,Life Lesson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4
37345,0,0,0.0,75.0,Finale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7
37346,0,0,0.0,60.0,Meanwhile,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,11
37347,0,0,0.0,60.0,Anémone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,2
37348,0,0,0.0,100.0,It Happened in Europe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-22,11
