,belongs_to_collection,budget,revenue,runtime,title,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Science Fiction,Mystery,War,Foreign,Music,Documentary,Western,TV Movie,english,release_year,release_month
43679,0,0,0.0,139.0,Mirror for a Hero,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987,12.0
43680,0,0,0.0,96.0,Wandering Sagittarius,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1993,6.0
43682,0,0,0.0,163.0,Without Family,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,6.0
43683,0,0,0.0,113.0,Into the Mirror,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2003,8.0
43684,0,0,0.0,120.0,Parasite Eve,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1997,1.0
43685,0,0,0.0,98.0,Dancehall Queen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1997,10.0
43686,0,0,0.0,117.0,The Stone Raft,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2002,9.0
43687,0,0,0.0,88.0,O Delfim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.0
43688,0,0,0.0,66.0,A Bee in the Rain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,4.0
43689,0,0,0.0,75.0,Setoutsumi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.0
43690,0,1000000,0.0,85.0,The Patrol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2013,10.0
43691,0,20000000,1.0,101.0,Rough Night,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,6.0
43692,0,7000000,0.0,112.0,Realive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,12.0
43693,0,0,0.0,90.0,Catching the Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,6.0
43694,0,0,0.0,82.0,Warhouse,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,10.0
43695,0,0,0.0,89.0,Time Chasers,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1994,3.0
43696,0,0,0.0,68.0,I Accuse My Parents,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1944,10.0
43697,0,0,0.0,87.0,Hidden Kisses,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8.0
43698,0,0,0.0,89.0,Mindhorn,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5.0
43699,0,0,0.0,110.0,Baptism of Blood,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,1.0
43700,0,0,0.0,87.0,3 Times a Charm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,1.0
43701,0,0,0.0,90.0,The Night Watchmen,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,9.0
43702,0,0,0.0,60.0,Oasis,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2017,3.0
43703,0,0,0.0,106.0,Generation Iron 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017,5.0
43704,0,0,0.0,90.0,Phoenix,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1995,1.0
43705,0,0,0.0,144.0,Miss Saigon: 25th Anniversary,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2016,9.0
43706,0,0,0.0,94.0,They Killed Sister Dorothy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2008,1.0
43707,1,0,0.0,98.0,100 Women,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002,10.0
43708,0,0,0.0,49.0,Florida Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,2.0
43709,0,0,0.0,90.0,Love and Lies,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,6.0
43710,0,0,0.0,94.0,Much Ado About Nothing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9.0
43711,0,4000000,0.0,93.0,The Shadow Effect,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2017,5.0
43712,0,0,0.0,59.0,"Eadweard Muybridge, Zoopraxographer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1974,1.0
43713,0,0,0.0,123.0,Commando 2: The Black Money Trail,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3.0
43714,0,0,0.0,118.0,The Last Tycoon,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,12.0
43715,0,0,0.0,83.0,Dark Streets,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,12.0
43716,0,0,0.0,86.0,Mystère à la Tour Eiffel,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015,9.0
43717,0,0,0.0,83.0,The Answer,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2015,4.0
43718,0,0,0.0,87.0,Battlefield Death Tales,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2012,8.0
43719,0,0,0.0,108.0,Design of Death,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012,4.0
43720,0,0,0.0,108.0,Hounds of Love,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2016,10.0
43721,0,0,0.0,140.0,Nick Cave and The Bad Seeds: God Is in the House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2001,1.0
43722,0,0,0.0,0.0,Shark Killer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3.0
43723,0,0,0.0,77.0,Teli and Toli,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9.0
43724,1,0,0.0,72.0,Monster High: Electrified,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,4.0
43725,1,0,0.0,72.0,"Monster High: Boo York, Boo York",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10.0
43726,1,0,0.0,73.0,Monster High: 13 Wishes,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,10.0
43727,1,0,0.0,73.0,Monster High: Welcome to Monster High,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,8.0
43728,1,0,0.0,75.0,Monster High: Haunted,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3.0
43729,1,500000,0.0,0.0,Monster High: Fright On!,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,10.0
43730,1,0,0.0,0.0,Monster High: Freaky Fusion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10.0
43731,1,0,0.0,46.0,Monster High: Friday Night Frights,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,2.0
43732,1,0,0.0,72.0,"Monster High: Frights, Camera, Action!",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3.0
43733,1,0,0.0,45.0,Monster High: Escape from Skull Shores,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,2.0
43734,1,0,0.0,45.0,Monster High: Why Do Ghouls Fall in Love?,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,12.0
43735,1,0,0.0,70.0,Monster High: Ghouls Rule,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,10.0
43736,0,0,0.0,115.0,For a Few Bullets,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,7.0
43737,0,0,0.0,0.0,Bleeding Hearts,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2013,6.0
43738,0,3500000,1.0,105.0,In the Forests of Siberia,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.0
43740,0,0,0.0,95.0,Sars Wars: Bangkok Zombie Crisis,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,12.0
43741,0,0,0.0,85.0,"Wax, or the Discovery of Television Among the Bees",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1991,10.0
43742,0,0,0.0,72.0,"In the Meantime, Darling",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1944,9.0
43743,0,0,0.0,15.0,Spider-Plant Man,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,3.0
43744,0,0,0.0,92.0,You Were Meant for Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1948,1.0
43745,0,0,0.0,108.0,Patti Cake$,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,8.0
43746,0,0,1.0,89.0,Ed Gein,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2000,11.0
43747,0,0,0.0,89.0,A Letter for Evie,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1946,1.0
43748,0,0,0.0,20.0,The Dream of a Ridiculous Man,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,11.0
43749,0,0,0.0,3.0,World Cinema,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,5.0
43750,0,0,0.0,0.0,Dialogues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4.0
43751,0,0,0.0,93.0,Moonlight Tariff,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,10.0
43752,0,0,0.0,75.0,Urok literatury,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968,1.0
43753,0,0,0.0,98.0,23 Blast,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,10.0
43754,0,0,0.0,128.0,Loveless,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.0
43755,0,0,0.0,85.0,Dig Two Graves,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2014,10.0
43756,0,0,0.0,106.0,Stefan Zweig: Farewell to Europe,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,6.0
43757,0,0,0.0,80.0,Metamorphosis,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1.0
43758,0,0,0.0,150.0,Hatred,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,10.0
43759,1,0,0.0,102.0,Mommies,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3.0
43760,0,0,0.0,120.0,Vampire,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2011,10.0
43761,0,0,0.0,94.0,Height,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,4.0
43762,0,0,0.0,68.0,Desirable,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934,9.0
43763,0,0,0.0,0.0,Dolly Parton's Christmas of Many Colors: Circle of Love,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,11.0
43764,0,0,0.0,53.0,Dr. Monica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1934,6.0
43765,0,0,0.0,103.0,Holiday For Lovers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1959,7.0
43766,0,0,0.0,150.0,The Lost World,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2001,12.0
43767,0,0,0.0,84.0,Journey Back to Christmas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,11.0
43768,0,0,0.0,95.0,SuperBobrovs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,3.0
43769,0,0,0.0,104.0,The Challenge... A Tribute to Modern Art,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1974,12.0
43770,0,0,0.0,102.0,The Harvest of Sorrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,1.0
43771,0,0,0.0,65.0,Make Way For A Lady,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1936,11.0
43772,0,0,0.0,90.0,Moonlight in Vermont,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,4.0
43773,0,0,0.0,73.0,Rafter Romance,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1933,9.0
43774,0,0,0.0,84.0,Ramona,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1936,9.0
43775,0,0,0.0,86.0,The Seven Year Hitch,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,10.0
43776,0,0,0.0,94.0,The Two Worlds of Jennie Logan,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1979,10.0
43777,0,0,0.0,1.0,Carmencita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1894,3.0
43778,0,0,0.0,81.0,Handsome: A Netflix Mystery Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5.0
43779,0,0,0.0,93.0,Batman & Bill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017,5.0
43780,0,0,0.0,109.0,Conversations with God,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,1.0
43781,0,0,0.0,200.0,Atelier Fontana,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,2.0
43782,0,0,0.0,90.0,Stingray,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1985,7.0
43783,0,0,0.0,94.0,A Billion Lives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,5.0
43784,0,0,0.0,96.0,Officers,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,7.0
43785,1,0,0.0,95.0,All Inclusive 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.0
43786,0,0,0.0,180.0,Sagan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6.0
43787,0,0,0.0,88.0,A Gift with a Character,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.0
43788,0,2000000,0.0,100.0,Mixed Feelings,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10.0
43789,0,0,0.0,0.0,Scandal: Sex@students.edu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,3.0
43790,0,0,0.0,86.0,8 New Dates,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1.0
43791,0,3300000,1.0,120.0,The Dawns Here Are Quiet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,4.0
43792,0,0,0.0,100.0,Het Bombardement,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,12.0
43793,0,0,0.0,94.0,Peasants,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,6.0
43794,0,0,0.0,103.0,The Republic of ShKID,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1.0
43795,0,0,0.0,102.0,For the Good of Others,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.0
43796,0,0,0.0,88.0,Courier to the East,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,9.0
43797,0,12000000,0.0,127.0,Vysotsky: Thank God I'm Alive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.0
43798,0,0,0.0,117.0,As the Gods Will,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2014,11.0
43799,0,0,0.0,46.0,"Ashley Madison: Sex, Lies and Cyber Attacks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,9.0
43800,1,0,0.0,95.0,Walking Tall: Lone Justice,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2007,9.0
43801,0,19000000,0.0,180.0,Sea Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,12.0
43802,0,15000000,0.0,120.0,The Comedian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,12.0
43803,0,0,0.0,83.0,Monolith,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,4.0
43804,0,0,0.0,85.0,After the Reality,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.0
43805,0,0,0.0,111.0,Godspeed,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,11.0
43806,0,0,0.0,81.0,Dark Exorcism,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10.0
43807,0,0,0.0,91.0,Dusk,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,5.0
43808,0,0,0.0,120.0,Dark Heart AKA Wagstaffe,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,11.0
43809,0,0,0.0,78.0,The Axe Murders of Villisca,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,1.0
43810,0,0,0.0,107.0,Another Year,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1.0
43811,0,0,1.0,111.0,Petersburg: Only for Love,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,9.0
43812,0,500000,0.0,116.0,Pioneer Heroes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.0
43813,0,16670000,0.0,90.0,Two Days,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.0
43814,0,0,0.0,70.0,Monster a-Go Go,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1965,7.0
43815,0,0,0.0,75.0,Bugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,4.0
43816,0,5000,0.0,99.0,Istanbul Tales,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,4.0
43817,0,0,0.0,75.0,Delisin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,4.0
43818,0,0,0.0,92.0,Back to You and Me,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,7.0
43819,0,0,0.0,85.0,The Shocking Miss Pilgrim,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1947,1.0
43820,0,0,0.0,53.0,Blackout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,7.0
43821,0,0,0.0,90.0,Women vs. Men,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4.0
43822,1,0,0.0,79.0,Love and the City 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12.0
43823,0,0,0.0,104.0,"King, Queen, Knave",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1972,6.0
43824,0,0,0.0,112.0,The Last Adventure,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,4.0
43825,0,0,0.0,103.0,Mister Designer,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,12.0
43826,0,0,0.0,77.0,A Long and Happy Life,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4.0
43827,0,0,0.0,119.0,Help Gone Mad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,6.0
43828,1,0,0.0,93.0,Kolya - Rolling Stone,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,10.0
43829,1,0,0.0,76.0,Cloud Heaven,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,12.0
43831,0,0,0.0,95.0,Nightshift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0
43832,0,0,1.0,101.0,Touch and Go,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,8.0
43833,0,0,1.0,90.0,The Stroller Strategy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,11.0
43834,0,0,0.0,90.0,The Year of Getting to Know Us,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008,1.0
43835,0,0,0.0,90.0,Sucker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8.0
43836,0,0,0.0,94.0,Totally Blonde,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,1.0
43837,1,0,0.0,120.0,Snow,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,12.0
43838,0,400000,0.0,88.0,Wild Roomies,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,1.0
43839,0,0,0.0,106.0,Wingman Inc.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4.0
43840,0,0,1.0,88.0,Weekend Pass,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,2.0
43841,0,0,0.0,87.0,Under New Management,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2009,1.0
43842,1,0,0.0,84.0,Still Not Quite Human,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,1.0
43843,0,0,0.0,88.0,Take Away,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2003,8.0
43844,0,0,0.0,115.0,The Yankles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,11.0
43845,0,0,0.0,0.0,Somebody's Hero,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,5.0
43846,0,0,0.0,116.0,The Divided Heaven,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,10.0
43847,0,1000000,1.0,108.0,Waltzing Anna,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,8.0
43848,0,0,0.0,65.0,Triumph's Summer Election Special 2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,8.0
43849,0,0,0.0,100.0,Subdivision,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,8.0
43850,0,0,0.0,92.0,Saved by the Bell: Hawaiian Style,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,11.0
43851,0,0,0.0,95.0,Project: ALF,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1996,2.0
43852,1,0,0.0,92.0,Ski School 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,2.0
43853,0,0,0.0,104.0,School for Seduction,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,12.0
43854,0,0,0.0,111.0,School Of Life,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,2.0
43855,0,0,0.0,90.0,Puck Hogs,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,6.0
43856,0,0,0.0,100.0,The Princess & the Marine,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,2.0
43857,0,0,0.0,98.0,Plain Clothes,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1988,1.0
43858,0,0,0.0,90.0,Popcorn,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2007,3.0
43859,0,0,0.0,98.0,The Prime Gig,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,1.0
43860,0,0,0.0,88.0,Pretty Cool Too,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,6.0
43861,0,0,0.0,101.0,Shut Up and Kiss Me!,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,3.0
43862,0,0,0.0,100.0,Second String,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2002,12.0
43863,0,0,0.0,0.0,Secret Santa,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2003,12.0
43865,0,0,0.0,86.0,Reverse Runner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,2.0
43866,1,0,0.0,97.0,Not Quite Human,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1987,6.0
43867,0,0,0.0,105.0,Nearing Grace,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005,6.0
43868,0,0,0.0,96.0,One Last Thing...,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2005,1.0
43869,0,0,0.0,85.0,The Night Before,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,4.0
43870,0,0,0.0,123.0,The Matrix Revisited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2001,11.0
